District,Year,Month,Avg_Temp,Avg_Feelslike,Avg_Dew,Avg_Humidity,Avg_Precipitation,Avg_Precipitation_Probability,Avg_Precipitation_Coverage,Avg_Snowfall,Avg_Snow_Depth,Avg_Wind_Gust,Avg_Wind_Speed,Avg_Wind_Direction,Avg_Pressure,Avg_Cloud_Cover,Avg_Visibility,Avg_Solar_Radiation,Avg_Solar_Energy,Avg_UV_Index,Cases
shrmukatsarsahib,2019,8,31.56,39.13,25.65,72.25,2.61,77.42,21.37,0.0,0.0,16.26,7.54,133.45,1000.12,57.13,,223.34,19.24,7.68,2
shrmukatsarsahib,2019,9,32.06,37.87,23.99,64.29,1.07,66.67,8.47,0.0,0.0,16.2,8.06,101.28,1004.6,23.39,,213.2,18.42,7.47,1
shrmukatsarsahib,2019,10,26.27,26.39,17.19,60.05,0.26,19.35,1.48,0.0,0.0,15.16,6.68,170.01,1012.04,17.92,,197.95,17.06,7.13,1
shrmukatsarsahib,2019,11,19.51,19.5,13.76,71.93,0.88,40.0,6.53,0.0,0.0,14.12,6.83,226.31,1015.49,40.04,,145.94,12.6,5.77,2
shrmukatsarsahib,2019,12,11.59,11.22,7.75,79.81,0.72,9.68,3.76,0.0,0.0,12.52,5.8,205.88,1019.0,38.22,,135.53,11.69,5.35,0
shrmukatsarsahib,2020,1,11.35,10.94,7.7,80.11,1.33,32.26,9.14,0.0,0.0,13.56,6.76,220.37,1018.04,44.49,,137.67,11.84,5.52,1
shrmukatsarsahib,2020,2,16.29,16.13,9.61,67.82,1.24,24.14,3.88,0.0,0.0,16.2,8.01,209.08,1016.97,21.75,2.5,199.13,17.18,7.28,1
shrmukatsarsahib,2020,3,19.61,19.61,14.4,74.26,3.65,58.06,15.19,0.0,0.0,17.66,8.36,162.39,1013.05,42.82,,212.42,18.33,7.77,1
shrmukatsarsahib,2020,4,26.96,26.8,15.24,52.6,0.54,40.0,5.56,0.0,0.0,18.9,9.09,223.97,1009.78,37.54,,275.1,23.75,8.97,1
shrmukatsarsahib,2020,5,31.59,31.87,16.48,44.51,1.67,58.06,10.89,0.0,0.0,21.82,10.42,166.74,1004.1,28.17,,291.41,25.18,9.29,1
shrmukatsarsahib,2020,6,33.13,37.51,22.16,54.79,0.69,56.67,6.11,0.0,0.0,16.63,8.23,137.34,999.79,16.39,,282.73,24.42,8.73,1
shrmukatsarsahib,2020,7,32.67,39.99,25.11,65.95,2.07,80.65,16.94,0.0,0.0,17.86,8.73,137.72,999.03,28.63,,251.56,21.75,8.06,0
shrmukatsarsahib,2020,8,31.7,39.75,26.04,73.08,3.94,83.87,28.36,0.0,0.0,17.56,8.32,127.04,998.82,47.61,,208.98,18.03,7.42,0
shrmukatsarsahib,2020,9,31.66,36.19,23.0,62.4,1.72,36.67,10.28,0.0,0.0,15.46,6.92,210.27,1003.35,20.03,,220.03,19.0,7.7,0
shrmukatsarsahib,2020,10,26.05,25.96,14.61,52.44,0.0,0.0,0.0,0.0,0.0,14.12,7.05,248.86,1008.66,1.06,,217.42,18.78,7.68,0
shrmukatsarsahib,2020,11,17.95,17.86,10.63,65.4,0.59,13.33,2.78,0.0,0.0,13.29,6.7,199.78,1016.83,15.52,,167.97,14.48,6.37,0
shrmukatsarsahib,2020,12,13.1,12.72,8.56,76.22,0.35,9.68,1.61,0.0,0.0,13.61,6.8,262.75,1017.36,13.2,,151.97,13.12,5.9,0
tarntaran,2017,1,12.27,12.24,9.44,85.01,1.7,35.48,3.09,0.0,0.0,13.8,9.41,204.83,1018.3,43.45,1.65,126.38,10.88,5.06,0
tarntaran,2017,2,16.12,16.12,10.75,74.44,0.16,14.29,0.6,0.0,0.0,16.6,9.68,266.6,1016.22,31.19,2.2,188.08,16.22,6.86,0
tarntaran,2017,3,19.93,19.94,12.77,67.84,0.83,12.9,1.08,0.0,0.0,17.42,10.03,268.13,1012.01,35.72,2.72,230.13,19.88,8.06,0
tarntaran,2017,4,27.86,27.27,12.02,43.01,1.23,26.67,2.22,0.0,0.0,24.52,15.15,237.62,1006.16,22.81,2.95,283.99,24.51,9.3,0
tarntaran,2017,5,31.79,31.72,14.65,38.89,0.63,19.35,1.21,0.0,0.0,24.89,13.39,189.08,1003.67,30.03,2.61,285.11,24.65,9.03,1
tarntaran,2017,6,31.17,33.84,21.0,60.54,6.57,53.33,5.0,0.0,0.0,21.68,16.5,176.33,1000.03,34.58,2.71,262.66,22.71,8.1,1
tarntaran,2017,7,30.79,40.83,27.5,83.88,9.95,77.42,5.38,0.0,0.0,19.16,10.42,127.86,999.64,49.19,2.56,222.08,19.19,7.55,1
tarntaran,2017,8,30.15,39.24,27.27,85.65,3.29,51.61,3.63,0.0,0.0,17.11,10.01,147.27,1001.18,48.04,2.73,210.69,18.17,7.32,2
tarntaran,2017,9,28.72,32.52,24.27,79.08,0.76,23.33,1.67,0.0,0.0,15.98,8.16,213.33,1005.73,35.44,2.81,225.17,19.43,7.73,4
tarntaran,2017,10,25.78,26.65,19.29,70.74,0.0,0.0,0.0,0.0,0.0,12.23,6.44,198.27,1009.58,1.15,2.09,209.16,18.04,7.45,6
tarntaran,2017,11,17.04,17.05,12.43,77.92,0.1,10.0,0.69,0.0,0.0,12.02,6.04,238.68,1015.28,17.62,1.19,156.99,13.56,5.93,0
tarntaran,2017,12,13.51,13.49,7.77,72.85,0.43,6.45,0.81,0.0,0.0,12.57,6.97,278.55,1018.01,31.44,1.6,139.62,12.06,5.61,0
tarntaran,2018,1,11.95,11.92,7.31,77.38,0.16,3.23,0.4,0.0,0.0,12.29,7.25,232.36,1015.56,30.48,1.36,149.8,12.85,5.97,1
tarntaran,2018,2,15.87,15.85,9.67,70.41,1.03,14.29,1.64,0.0,0.0,15.39,9.47,269.9,1015.7,33.65,2.26,190.34,16.46,6.89,1
tarntaran,2018,3,21.63,21.48,13.49,64.46,0.18,19.35,1.75,0.0,0.0,16.64,10.91,232.38,1011.35,28.41,2.56,238.39,20.62,8.16,1
tarntaran,2018,4,27.19,27.1,15.54,54.09,0.76,30.0,1.81,0.0,0.0,20.03,12.26,179.25,1007.56,27.99,2.71,275.98,23.84,9.17,1
tarntaran,2018,5,31.82,31.53,14.0,37.87,0.25,41.94,2.96,0.0,0.0,21.04,14.88,217.12,1003.76,31.67,2.62,296.23,25.6,9.48,1
tarntaran,2018,6,32.22,34.91,20.92,55.2,4.16,50.0,3.75,0.0,0.0,22.61,14.66,180.31,998.21,35.19,2.34,265.55,22.99,8.2,1
tarntaran,2018,7,30.3,36.47,25.04,74.89,7.79,70.97,5.38,0.0,0.0,15.89,10.34,133.32,997.75,51.93,2.34,220.49,19.05,7.48,4
tarntaran,2018,8,30.15,36.38,25.25,76.17,2.4,45.16,2.96,0.0,0.0,15.86,8.55,149.85,999.44,54.75,2.37,208.7,18.01,7.23,2
tarntaran,2018,9,27.76,30.47,22.52,74.78,8.67,40.0,3.61,0.0,0.0,15.95,9.64,178.93,1006.22,42.36,2.5,202.39,17.48,7.23,1
tarntaran,2018,10,23.45,23.69,17.04,69.73,0.55,6.45,0.27,0.0,0.0,14.3,7.41,177.13,1012.99,9.44,2.24,205.8,17.75,7.42,0
tarntaran,2018,11,18.15,18.16,11.69,69.09,0.17,6.67,0.42,0.0,0.0,14.12,7.54,181.37,1015.78,29.81,1.97,159.65,13.8,6.07,0
tarntaran,2018,12,12.4,12.39,7.35,74.83,0.05,9.68,0.67,0.0,0.0,12.07,6.19,239.45,1018.33,16.78,1.61,145.8,12.59,5.84,0
tarntaran,2019,1,11.16,11.08,6.74,77.18,0.99,38.71,3.9,0.0,0.0,13.23,9.19,239.5,1019.46,39.44,1.8,137.01,11.83,5.52,1
tarntaran,2019,2,13.7,13.67,9.32,77.69,3.51,39.29,4.17,0.0,0.0,15.79,9.76,229.65,1016.47,43.2,2.2,163.59,14.14,6.21,1
tarntaran,2019,3,18.18,18.15,10.66,64.95,0.29,19.35,1.34,0.0,0.0,15.96,9.96,270.37,1014.08,35.89,2.54,222.92,19.25,7.97,1
tarntaran,2019,4,26.85,26.72,15.37,53.81,1.73,26.67,2.64,0.0,0.0,20.54,13.22,257.62,1008.43,33.51,2.68,270.79,23.37,8.83,1
tarntaran,2019,5,30.37,29.95,14.07,41.08,0.45,22.58,1.34,0.0,0.0,21.54,13.64,236.57,1004.74,26.49,2.75,298.19,25.76,9.48,1
tarntaran,2019,6,33.42,34.48,17.5,42.35,1.01,30.0,2.08,0.0,0.0,20.35,15.37,210.63,999.78,23.43,2.72,299.14,25.87,9.17,1
tarntaran,2019,7,30.15,35.05,24.11,72.35,8.7,74.19,6.59,0.0,0.0,18.71,13.8,119.2,998.39,45.31,2.22,211.38,18.28,7.06,0
tarntaran,2019,8,30.04,35.97,25.09,75.91,4.17,74.19,4.57,0.0,0.0,14.16,9.52,141.7,1000.97,49.51,2.35,208.9,18.05,7.23,0
tarntaran,2019,9,29.17,33.49,23.84,74.2,2.41,43.33,2.36,0.0,0.0,14.94,9.41,153.8,1005.79,38.72,2.14,201.54,17.41,7.0,0
tarntaran,2019,10,24.04,24.39,18.14,71.6,0.77,16.13,1.75,0.0,0.0,15.97,8.05,238.0,1012.75,16.34,1.9,194.52,16.81,7.03,0
tarntaran,2019,11,18.37,18.37,13.32,74.37,1.54,26.67,2.64,0.0,0.0,14.16,6.87,257.35,1015.78,28.9,1.69,138.62,11.96,5.53,0
tarntaran,2019,12,10.48,10.36,7.81,84.99,1.33,12.9,1.75,0.0,0.0,12.25,5.14,215.02,1019.16,39.47,0.98,121.34,10.5,4.97,0
tarntaran,2020,1,10.55,10.48,7.05,81.08,1.9,25.81,4.17,0.0,0.0,13.17,7.89,276.96,1018.21,44.91,1.39,127.11,10.99,5.16,0
tarntaran,2020,2,14.76,14.75,9.54,73.79,0.6,10.34,0.72,0.0,0.0,15.29,9.6,250.58,1017.25,26.73,1.7,191.16,16.54,7.17,0
tarntaran,2020,3,18.2,18.19,13.24,74.93,3.79,41.94,4.84,0.0,0.0,17.55,9.91,197.08,1013.53,38.74,2.35,207.48,17.96,7.61,0
tarntaran,2020,4,24.63,24.74,15.82,60.99,1.21,36.67,2.36,0.0,0.0,18.32,11.2,245.59,1010.21,36.97,2.73,268.62,23.2,8.67,0
tarntaran,2020,5,29.92,30.18,16.6,48.28,0.44,35.48,2.96,0.0,0.0,19.56,14.85,208.88,1004.56,31.61,2.65,283.52,24.51,9.19,0
tarntaran,2020,6,31.33,34.44,20.81,55.6,1.38,40.0,2.5,0.0,0.0,18.36,14.75,113.45,1000.47,34.25,2.39,287.65,24.88,8.67,0
tarntaran,2020,7,30.79,36.83,24.66,70.96,6.36,64.52,5.11,0.0,0.0,18.46,15.54,157.59,999.84,42.45,2.2,243.73,21.09,7.71,1
tarntaran,2020,8,30.06,36.86,25.66,78.08,8.67,61.29,4.97,0.0,0.0,16.45,10.54,137.22,999.55,48.75,2.44,194.08,16.76,6.77,0
tarntaran,2020,9,29.91,34.51,24.05,72.43,1.29,13.33,1.39,0.0,0.0,13.97,7.41,224.07,1003.97,25.13,2.3,225.7,19.47,7.63,0
tarntaran,2020,10,24.56,24.69,15.98,62.86,0.0,0.0,0.0,0.0,0.0,12.81,8.03,294.97,1009.13,1.11,2.09,213.88,18.45,7.61,0
tarntaran,2020,11,16.91,16.86,10.68,70.28,0.51,13.33,0.83,0.0,0.0,13.52,8.34,265.69,1016.98,25.19,1.82,157.92,13.65,6.1,0
tarntaran,2020,12,11.5,11.43,8.18,82.37,1.29,12.9,1.21,0.0,0.0,13.1,7.06,219.95,1017.41,43.52,1.04,143.68,12.44,5.81,0
